order_id,customer_id,order_date,status,shipping_method,shipping_cost,discount_amount,tax_amount,total_amount,currency,promo_code,channel,items_sum
2322,4466,2024-02-20 09:03:28,completed,express,13.67,-5.0,4.97,85.74,GBP,,marketplace,62.1
2323,661,2023-01-27 09:49:59,completed,pickup,5.5,-4.55,6.85,102.52,USD,VIP20,mobile,85.62
2324,2372,2025-08-29 23:30:52,completed,standard,2.29,21.15,20.23,254.23,EUR,,mobile,252.86
2325,1349,2024-02-28 21:54:18,completed,standard,6.98,-0.35,18.2,253.01,EUR,,web,227.48000000000002
2326,995,2024-08-19 04:00:28,completed,standard,12.62,-5.0,36.63,512.09,USD,,web,457.84000000000003
2327,4585,2025-01-11 09:38:05,completed,express,0.91,16.62,8.59,100.29,USD,,web,107.41
2328,2887,2024-05-24 15:56:05,completed,standard,4.02,15.9,12.33,154.6,USD,VIP20,web,154.14999999999998
2329,1426,2024-12-22 18:42:40,completed,pickup,3.04,4.36,10.5,140.39,GBP,,marketplace,131.21
2330,2386,2023-05-30 04:09:45,completed,standard,2.63,15.46,35.69,469.04,USD,WELCOME10,marketplace,446.17999999999995
2331,1176,2023-11-14 00:48:09,completed,express,6.26,22.03,9.24,108.91,EUR,SPRING15,web,115.44
2332,949,2023-07-05 07:24:12,completed,standard,7.97,4.01,13.17,181.8,GBP,,web,164.67
2333,3025,2023-06-21 21:23:30,completed,standard,6.3,12.82,13.49,175.56,USD,SPRING15,mobile,168.59
2334,4602,2025-05-23 18:42:25,completed,standard,5.13,-5.0,6.04,91.67,EUR,,marketplace,75.5
2335,976,2025-09-07 21:27:00,completed,priority,7.37,2.67,10.38,118.93,MAD,,web,103.85
2336,4659,2023-05-05 22:40:44,completed,express,8.6,0.17,14.72,207.15,USD,SPRING15,mobile,184.0
2337,1854,2025-03-16 04:55:44,completed,express,4.44,-5.0,13.8,195.76,USD,,web,172.51999999999998
2338,2940,2023-11-28 09:40:12,completed,standard,8.23,3.36,15.92,219.76,EUR,,web,198.97
2339,3624,2024-06-07 08:15:09,completed,express,5.04,4.75,9.52,128.82,USD,VIP20,mobile,119.00999999999999
2340,284,2025-05-23 05:21:21,completed,standard,20.05,-3.17,8.15,133.27,USD,WELCOME10,mobile,101.9
2341,3692,2024-11-07 09:18:15,completed,express,6.22,13.38,23.86,314.9,EUR,,web,298.2
2342,461,2024-04-05 09:08:47,completed,standard,10.41,-1.33,8.97,110.46,MAD,SPRING15,web,89.75
2343,1525,2025-06-07 16:40:16,pending,express,0.54,25.52,21.56,212.16,MAD,,web,215.57999999999998
2344,4626,2023-06-07 23:04:53,completed,standard,6.63,-3.82,9.32,136.22,USD,,web,116.44999999999999
2345,1035,2023-10-31 07:52:13,completed,express,3.43,9.92,21.29,280.95,EUR,,web,266.15
2346,3045,2025-01-16 10:24:20,completed,standard,4.1,9.31,9.47,122.58,USD,WELCOME10,web,118.32
2347,2689,2025-09-02 04:32:36,completed,standard,1.62,-5.0,27.31,375.28,EUR,,marketplace,341.34999999999997
2348,2753,2024-09-28 12:24:46,completed,pickup,7.38,-0.69,6.89,101.1,USD,,web,86.14
2349,4338,2025-01-11 21:44:04,pending,standard,7.65,18.02,13.04,165.62,USD,WELCOME10,mobile,162.95
2350,2253,2023-09-30 03:24:28,completed,standard,12.97,11.83,9.07,123.58,USD,,mobile,113.37
2351,1951,2023-10-10 09:51:41,pending,standard,1.31,11.15,36.69,485.47,EUR,,web,458.62
2352,4179,2023-08-27 13:33:27,completed,express,5.84,7.24,14.96,200.51,EUR,,web,186.95
2353,1729,2025-07-19 04:05:32,completed,standard,19.79,22.52,24.7,330.76,USD,SPRING15,marketplace,308.78999999999996
2354,4905,2024-12-22 16:53:29,completed,express,26.06,16.25,7.3,108.42,USD,,web,91.31
2355,1575,2025-08-14 13:44:59,completed,standard,4.1,20.62,3.83,35.24,USD,SPRING15,mobile,47.93
2356,3164,2023-08-29 19:41:32,returned,standard,1.15,2.2,21.58,0.0,USD,,mobile,269.69
2357,4488,2023-09-18 04:43:20,completed,express,9.1,8.48,6.2,84.33,USD,SPRING15,marketplace,77.50999999999999
2358,4227,2024-08-26 09:35:10,completed,express,4.26,23.32,48.96,641.89,USD,,mobile,611.99
2359,493,2024-06-04 15:50:26,shipped,standard,3.39,13.1,15.67,201.85,EUR,SPRING15,mobile,195.89
2360,2747,2023-03-18 04:21:44,completed,pickup,21.31,16.05,14.94,206.89,USD,,web,186.69
2361,4699,2023-08-10 19:03:04,completed,standard,3.9,-2.82,13.44,188.1,EUR,WELCOME10,web,167.94
2362,1903,2023-07-18 20:07:28,completed,standard,7.41,-5.0,5.36,84.82,EUR,,web,67.05
2363,4160,2025-09-03 19:33:08,completed,priority,4.58,-3.24,31.16,428.49,USD,VIP20,web,389.51
2364,1426,2025-09-04 21:42:16,completed,pickup,7.16,13.96,2.35,24.98,USD,,web,29.43
2365,3586,2024-07-30 02:35:54,completed,express,14.57,-5.0,17.82,260.14,USD,,marketplace,222.75
2366,435,2025-05-29 19:51:31,cancelled,standard,12.86,2.63,9.55,0.0,GBP,,marketplace,119.39999999999999
2367,883,2024-05-17 12:39:03,completed,standard,6.89,-5.0,15.75,224.55,USD,,web,196.91
2368,2376,2024-09-09 06:11:24,completed,standard,2.47,22.38,23.02,290.9,USD,,web,287.78999999999996
2369,1490,2025-01-24 12:53:31,completed,standard,12.57,5.88,28.19,387.21,USD,WELCOME10,web,352.33
2370,3435,2025-01-22 15:31:30,completed,standard,3.26,9.54,9.91,102.72,MAD,,mobile,99.09
2371,2457,2023-11-11 08:49:59,completed,express,1.61,-5.0,6.63,96.17,USD,SPRING15,mobile,82.93
2372,1240,2024-10-24 00:09:35,pending,standard,7.44,-5.0,10.29,151.34,EUR,,marketplace,128.61
2373,290,2024-07-11 22:03:59,pending,standard,15.59,7.33,7.35,107.48,USD,WELCOME10,web,91.86999999999999
2374,65,2023-03-30 20:24:18,completed,standard,18.04,4.22,5.08,82.46,EUR,SPRING15,web,63.56
2375,3902,2024-05-09 13:41:00,completed,standard,4.79,7.68,13.1,173.99,USD,SPRING15,web,163.78
2376,2235,2025-04-28 09:32:33,completed,pickup,1.22,-5.0,2.45,39.24,USD,SPRING15,marketplace,30.57
2377,2470,2024-02-17 19:31:38,returned,standard,18.52,0.54,15.15,0.0,USD,FREESHIP,web,189.43
2378,4642,2023-01-29 01:54:18,completed,priority,19.33,14.14,25.41,348.21,GBP,,web,317.60999999999996
2379,810,2024-06-13 23:43:00,shipped,standard,28.1,6.54,1.42,40.77,USD,WELCOME10,web,17.79
2380,4956,2024-05-24 08:16:31,completed,express,10.92,5.26,3.88,58.09,USD,WELCOME10,web,48.55
2381,1519,2025-03-24 13:28:45,completed,standard,11.41,13.67,24.12,323.38,EUR,,web,301.52
2382,2469,2024-04-10 17:52:02,cancelled,standard,4.41,-2.06,45.37,0.0,EUR,,web,567.11
2383,3247,2024-02-07 07:42:01,completed,standard,9.73,0.01,9.42,136.88,GBP,,web,117.74
2384,1324,2024-04-01 16:47:03,completed,standard,6.7,7.44,7.79,84.97,MAD,,web,77.92
2385,3930,2023-03-25 22:56:04,completed,express,10.52,7.06,4.64,66.15,GBP,,web,58.05
2386,3494,2024-09-05 05:44:26,completed,standard,0.42,11.97,5.32,60.3,USD,,marketplace,66.53
2387,58,2024-05-05 22:18:07,completed,express,5.2,19.46,7.3,84.25,USD,,web,91.21
2388,426,2023-03-10 18:22:37,completed,standard,8.74,16.91,4.04,46.4,GBP,,mobile,50.53
2389,643,2024-09-15 23:10:02,returned,standard,10.54,31.1,58.54,0.0,GBP,,web,731.76
2390,2382,2024-02-04 15:28:26,completed,standard,8.49,13.47,16.85,222.44,USD,,web,210.57
2391,363,2023-11-27 23:06:36,completed,express,3.79,-2.0,11.21,129.05,MAD,FREESHIP,web,112.05
2392,3729,2023-08-21 08:45:45,completed,pickup,12.66,2.96,43.7,599.63,USD,,web,546.23
2393,143,2024-04-17 09:30:34,completed,express,8.83,12.61,14.35,189.93,USD,FREESHIP,marketplace,179.36
2394,1498,2025-02-14 02:28:37,completed,standard,9.63,6.92,15.35,209.94,USD,,web,191.88
2395,615,2023-10-08 09:02:04,completed,standard,5.62,17.63,5.03,55.84,USD,,web,62.82000000000001
2396,481,2025-06-28 04:15:05,completed,standard,11.29,3.26,13.58,191.38,GBP,,web,169.76999999999998
2397,246,2025-01-12 09:52:43,completed,express,14.67,3.47,39.38,542.79,USD,,web,492.21000000000004
2398,4661,2025-04-06 06:35:35,completed,pickup,8.81,15.3,15.06,196.76,USD,VIP20,web,188.19
2399,4903,2023-07-16 15:23:33,completed,standard,10.38,22.25,2.47,21.47,USD,,web,30.87
2400,404,2025-06-30 17:03:33,returned,pickup,9.67,-4.08,6.21,0.0,USD,,marketplace,77.57
2401,4068,2024-01-04 23:29:27,completed,express,1.94,-2.99,5.22,75.39,EUR,,web,65.24000000000001
2402,333,2023-01-01 00:18:53,completed,standard,0.79,13.0,-0.07,-12.97,MAD,WELCOME10,web,-0.69
2403,3141,2023-04-25 19:23:29,returned,express,3.4,3.84,4.41,0.0,USD,FREESHIP,marketplace,55.129999999999995
2404,4512,2023-04-25 11:13:18,completed,express,13.2,4.26,14.09,199.18,GBP,,mobile,176.15
2405,1353,2023-12-17 07:54:53,completed,standard,13.78,-1.56,14.48,210.8,USD,WELCOME10,web,180.98
2406,3945,2025-04-21 01:59:50,shipped,standard,3.64,-5.0,7.04,103.69,EUR,SPRING15,web,88.01
2407,172,2024-12-21 05:46:43,cancelled,standard,4.41,33.04,14.2,0.0,USD,,web,177.55
2408,269,2025-03-29 19:25:47,completed,standard,11.15,20.22,11.55,146.81,USD,WELCOME10,web,144.33
2409,1084,2024-08-02 04:03:02,completed,standard,4.93,-4.81,9.22,111.2,MAD,WELCOME10,web,92.24000000000001
2410,2709,2025-04-25 10:16:16,completed,priority,6.0,6.89,41.85,459.42,MAD,,web,418.46000000000004
2411,801,2024-10-07 15:58:18,completed,standard,1.35,19.1,16.16,160.0,MAD,,web,161.59
2412,3092,2023-07-03 11:04:47,completed,pickup,7.27,18.85,0.64,-4.51,MAD,,web,6.43
2413,1300,2025-09-05 17:42:12,cancelled,standard,4.37,-4.45,1.25,0.0,USD,,web,15.66
2414,2490,2024-12-10 13:50:56,completed,express,7.23,3.21,10.58,146.9,USD,,web,132.29999999999998
2415,2068,2023-01-20 13:03:14,completed,standard,4.94,9.96,13.07,171.43,USD,WELCOME10,web,163.38
2416,3864,2024-08-08 19:29:20,completed,priority,12.34,-5.0,5.3,75.65,MAD,,mobile,53.01
2417,364,2025-03-03 14:11:46,cancelled,pickup,4.66,9.72,15.28,0.0,USD,,marketplace,190.93999999999997
2418,888,2024-02-08 03:45:43,completed,standard,14.16,-5.0,6.77,110.55,USD,,web,84.62
2419,3541,2024-01-02 07:38:50,completed,express,1.23,15.49,8.58,101.56,EUR,SPRING15,web,107.24000000000001
2420,3900,2025-02-24 12:38:42,completed,standard,12.07,22.28,18.97,245.83,USD,FREESHIP,web,237.07
2421,4815,2023-09-17 10:24:45,completed,standard,4.51,0.54,5.28,75.3,USD,,web,66.05
2422,2898,2024-04-24 17:14:02,completed,express,2.39,17.62,57.3,615.08,MAD,,web,573.01
2423,258,2025-08-18 15:49:10,completed,standard,10.56,4.63,10.06,141.73,USD,SPRING15,marketplace,125.74
2424,4899,2023-10-19 13:31:19,completed,express,6.32,10.16,4.48,56.6,USD,SPRING15,web,55.96000000000001
2425,324,2024-03-31 12:04:04,shipped,pickup,8.48,8.28,2.52,34.22,EUR,,mobile,31.5
2426,3583,2025-04-12 00:11:32,completed,express,4.02,9.12,10.79,140.51,EUR,VIP20,web,134.82
2427,4290,2025-06-09 21:55:06,completed,standard,4.66,7.17,5.5,58.04,MAD,,marketplace,55.05
2428,2431,2024-06-06 00:28:29,completed,express,6.53,4.93,10.3,114.9,MAD,SPRING15,web,103.0
2429,1070,2024-12-04 12:37:21,completed,standard,14.8,2.68,7.74,116.66,USD,SPRING15,web,96.8
2430,4796,2023-08-09 09:29:22,pending,standard,4.6,-5.0,26.37,365.6,GBP,,marketplace,329.63
2431,2895,2024-02-04 19:21:08,completed,standard,3.99,-5.0,4.14,64.9,EUR,,mobile,51.77
2432,3884,2024-05-13 00:14:25,completed,standard,11.19,1.24,23.24,323.75,USD,,web,290.56
2433,2300,2023-05-21 16:32:34,completed,standard,2.92,5.82,11.85,157.02,USD,SPRING15,web,148.07
2434,600,2024-03-01 14:51:03,completed,standard,11.79,1.71,30.25,342.86,MAD,,marketplace,302.53
2435,240,2024-06-19 13:32:29,completed,standard,1.06,7.95,11.11,143.15,USD,,web,138.93
2436,1382,2023-04-22 16:53:05,completed,standard,5.17,13.31,44.97,598.93,GBP,WELCOME10,web,562.0999999999999
2437,3920,2025-02-06 13:19:58,completed,standard,12.25,-1.99,13.73,199.58,EUR,,web,171.61
2438,595,2024-01-06 22:28:50,completed,express,10.52,0.02,1.97,37.1,EUR,,web,24.63
2439,3447,2023-12-27 22:24:03,completed,standard,9.47,5.87,24.32,331.89,USD,,marketplace,303.97
2440,4321,2023-12-30 20:22:03,completed,standard,8.14,19.13,26.94,352.75,USD,,web,336.8
2441,4892,2023-10-01 08:53:41,completed,standard,2.04,-5.0,17.7,246.04,EUR,,mobile,221.3
2442,3594,2023-02-15 21:25:25,completed,standard,0.42,2.74,22.46,244.78,MAD,,mobile,224.64000000000001
2443,840,2023-12-03 21:59:05,completed,standard,14.08,10.74,25.2,343.49,EUR,,web,314.95
2444,2420,2025-07-09 18:51:53,completed,standard,11.33,14.37,46.78,511.58,MAD,WELCOME10,web,467.84
2445,163,2025-05-18 22:26:16,completed,express,8.34,-5.0,2.87,52.06,EUR,,web,35.85
2446,1550,2025-08-27 08:32:21,completed,standard,1.42,19.57,14.28,174.64,GBP,FREESHIP,mobile,178.51
2447,2203,2024-06-01 00:49:28,cancelled,standard,0.96,5.27,7.28,0.0,USD,WELCOME10,web,90.96
2448,313,2023-08-30 12:30:02,completed,standard,17.51,10.59,12.26,172.39,USD,,marketplace,153.21
2449,152,2024-04-01 06:18:49,completed,standard,4.4,10.12,24.55,325.74,USD,,marketplace,306.90999999999997
2450,1648,2024-03-23 12:38:56,pending,standard,9.07,10.09,23.08,310.59,EUR,FREESHIP,web,288.53000000000003
2451,3546,2023-12-12 18:32:17,completed,standard,39.7,6.67,31.47,457.88,USD,SPRING15,web,393.38
2452,2176,2023-04-20 16:26:00,shipped,standard,10.78,8.3,19.09,260.24,USD,WELCOME10,web,238.67000000000002
2453,4829,2023-06-14 09:46:11,completed,priority,2.26,-3.15,15.74,217.88,USD,WELCOME10,marketplace,196.73
2454,2434,2023-05-05 07:18:52,completed,standard,22.65,3.97,16.16,236.83,USD,,web,201.99
2455,2315,2023-12-10 15:51:27,completed,standard,8.45,15.75,2.23,22.82,USD,,web,27.89
2456,2423,2024-03-05 16:32:07,completed,standard,7.79,7.27,3.02,41.3,EUR,VIP20,mobile,37.760000000000005
2457,3776,2024-10-17 20:49:21,completed,standard,3.87,17.72,13.31,132.54,MAD,,web,133.08
2458,1440,2025-04-30 08:37:35,completed,express,5.78,28.65,2.4,9.53,USD,,web,30.0
2459,385,2025-07-13 02:41:18,completed,standard,32.31,12.3,-0.07,19.02,USD,WELCOME10,web,-0.92
2460,4487,2023-11-22 18:02:28,completed,standard,8.45,1.7,5.21,77.04,GBP,,mobile,65.08
2461,3826,2023-12-23 09:10:09,completed,standard,6.47,1.61,36.59,498.86,EUR,,mobile,457.40999999999997
2462,2540,2025-09-09 19:27:18,completed,standard,9.8,5.81,2.85,42.48,USD,,mobile,35.64
2463,2651,2023-09-22 14:17:37,completed,pickup,6.19,3.08,2.35,34.89,USD,WELCOME10,mobile,29.43
2464,1681,2024-10-31 21:50:21,completed,standard,28.3,4.7,17.15,255.11,EUR,SPRING15,web,214.36
2465,1307,2023-10-04 10:26:05,completed,standard,7.41,18.51,16.48,211.39,USD,SPRING15,web,206.01
2466,1742,2023-07-10 18:34:46,completed,pickup,7.97,-3.6,16.4,232.99,USD,,mobile,205.01999999999998
2467,56,2024-11-19 01:01:29,completed,express,12.93,12.22,1.65,23.04,USD,,mobile,20.68
2468,3742,2024-08-22 07:46:07,completed,express,8.26,4.4,8.08,112.93,EUR,VIP20,mobile,100.99
2469,201,2024-04-17 23:16:04,completed,standard,3.22,26.9,11.56,132.41,USD,,mobile,144.53
2470,4011,2023-08-03 06:37:30,shipped,standard,11.63,3.84,27.41,377.78,EUR,,mobile,342.58000000000004
2471,2554,2024-06-26 16:58:12,completed,standard,4.4,-3.45,40.86,559.49,GBP,,web,510.78
2472,4789,2025-04-15 20:39:45,completed,express,3.17,20.11,27.91,290.02,MAD,,mobile,279.05
2473,2094,2023-02-07 22:15:35,cancelled,express,2.68,4.39,30.02,0.0,MAD,,mobile,300.24
2474,4985,2025-07-07 18:54:29,completed,standard,9.66,6.57,38.6,524.21,GBP,FREESHIP,mobile,482.52
2475,2880,2024-02-29 21:56:03,completed,express,14.23,10.8,37.34,507.56,GBP,,web,466.79
2476,3574,2023-04-11 12:33:09,completed,standard,3.53,7.67,27.35,365.03,USD,,web,341.82
2477,358,2025-03-25 05:32:40,completed,express,8.28,-5.0,9.23,137.94,GBP,,marketplace,115.43
2478,3891,2023-02-16 08:10:17,completed,standard,5.11,7.81,41.1,449.39,MAD,,web,410.99
2479,94,2024-03-14 14:36:33,cancelled,standard,4.75,22.65,12.6,0.0,USD,,web,157.5
2480,3319,2025-05-23 16:19:14,completed,standard,9.61,11.93,31.0,416.14,GBP,SPRING15,marketplace,387.46
2481,1434,2023-03-02 10:13:29,completed,pickup,7.76,-5.0,5.47,86.65,USD,,marketplace,68.42
2482,2742,2023-04-02 00:38:07,completed,pickup,1.4,26.73,1.53,-4.68,EUR,SPRING15,mobile,19.12
2483,4867,2025-03-07 18:30:14,completed,standard,6.47,11.17,27.92,372.21,USD,SPRING15,web,348.99
2484,945,2023-10-24 21:32:20,completed,standard,14.0,5.52,24.47,338.78,GBP,FREESHIP,web,305.83
2485,2956,2023-01-18 22:59:55,completed,standard,3.71,-5.0,9.49,136.82,USD,,web,118.61999999999999
2486,2662,2024-10-02 22:36:19,completed,express,4.86,-5.0,14.5,205.57,EUR,,web,181.21
2487,1461,2023-02-20 16:29:51,completed,standard,6.36,22.15,20.34,258.86,GBP,SPRING15,web,254.31
2488,2230,2025-07-20 12:04:35,completed,standard,4.68,-5.0,19.35,270.89,USD,WELCOME10,web,241.86
2489,3533,2025-08-24 21:06:49,pending,standard,6.52,17.34,17.02,218.89,USD,,web,212.69
2490,1179,2023-08-27 21:48:26,completed,standard,4.06,-2.93,10.7,151.5,GBP,FREESHIP,web,133.81
2491,760,2024-09-28 17:13:10,completed,standard,7.38,2.8,55.84,758.47,EUR,,mobile,698.05
2492,169,2023-05-24 10:25:32,completed,pickup,20.23,15.45,11.86,135.21,MAD,,web,118.57000000000001
2493,1149,2024-05-20 03:25:31,completed,express,2.94,1.49,15.65,212.78,USD,SPRING15,marketplace,195.68
2494,4523,2025-06-19 04:38:23,returned,standard,9.02,3.38,1.37,0.0,USD,WELCOME10,web,17.09
2495,467,2025-08-07 05:23:31,completed,standard,2.82,1.56,2.03,28.63,EUR,,web,25.34
2496,753,2024-06-28 22:18:38,shipped,standard,11.47,2.93,8.65,125.36,USD,WELCOME10,mobile,108.17
2497,1445,2024-05-14 14:07:33,completed,standard,6.77,6.32,16.68,225.64,USD,WELCOME10,web,208.51
2498,3706,2025-08-31 13:09:50,returned,standard,4.99,16.92,34.62,0.0,USD,WELCOME10,mobile,432.81
2499,3641,2023-02-01 06:38:57,completed,standard,5.21,15.98,5.59,64.64,USD,,web,69.82
2500,4871,2023-10-07 19:01:35,completed,standard,4.75,-5.0,5.06,78.11,USD,WELCOME10,mobile,63.3
2501,2192,2024-03-30 04:43:52,completed,standard,9.35,8.27,8.28,112.87,GBP,,web,103.51
2502,1170,2023-02-07 07:55:31,completed,express,10.87,3.15,1.82,27.76,MAD,,web,18.22
2503,2946,2025-03-19 07:17:54,completed,standard,20.43,8.38,18.57,262.74,USD,,web,232.12
2504,1695,2025-07-08 05:49:54,completed,express,3.52,12.05,30.44,402.43,USD,,mobile,380.52000000000004
2505,1705,2024-08-28 01:05:56,completed,express,9.15,5.68,4.54,64.82,EUR,,web,56.81
2506,2409,2024-04-01 02:03:53,completed,standard,9.72,10.88,20.65,277.63,EUR,,web,258.14
2507,506,2023-10-01 20:23:45,completed,standard,6.89,12.13,37.24,404.4,MAD,,web,372.4
2508,4792,2025-02-12 00:32:58,completed,express,5.15,18.7,46.43,613.28,USD,SPRING15,web,580.4
2509,3227,2024-08-01 09:45:27,completed,standard,8.89,13.01,11.04,144.96,USD,,web,138.04
2510,811,2023-01-27 03:30:01,completed,standard,6.88,-5.0,5.8,90.19,EUR,,mobile,72.51
2511,1520,2024-04-17 17:14:12,completed,express,1.97,5.68,44.95,603.12,USD,,web,561.88
2512,4332,2024-06-15 07:11:12,completed,standard,2.62,-3.73,37.77,421.82,MAD,,web,377.7
2513,1739,2024-10-30 05:28:54,shipped,standard,5.64,-5.0,2.9,49.85,USD,,web,36.31
2514,486,2024-06-27 04:17:58,pending,standard,11.11,-5.0,49.46,683.87,USD,,web,618.3
2515,4654,2023-06-20 10:04:44,pending,standard,3.81,1.99,4.22,58.75,GBP,,marketplace,52.71
2516,3922,2024-12-07 04:46:52,pending,express,9.21,-4.17,17.68,252.06,USD,,web,221.0
2517,2839,2025-07-31 21:49:14,completed,standard,10.63,17.66,23.56,311.06,USD,,web,294.53
2518,2676,2024-01-29 01:58:07,completed,express,9.16,14.3,21.72,288.11,EUR,SPRING15,marketplace,271.53
2519,2590,2023-06-05 12:56:25,completed,standard,1.82,-5.0,12.74,178.86,EUR,,marketplace,159.3
2520,4162,2023-10-26 02:49:10,completed,standard,1.77,1.97,2.25,30.17,EUR,,web,28.12
2521,3164,2025-07-07 11:25:47,returned,express,4.97,-4.27,10.72,0.0,USD,,web,134.06
2522,2121,2024-06-21 08:53:49,cancelled,standard,12.81,4.94,4.65,0.0,USD,,web,58.09
2523,4892,2024-08-23 12:52:44,completed,express,3.01,13.12,28.61,376.14,USD,,mobile,357.64
2524,2247,2025-06-28 08:13:45,completed,standard,0.35,17.18,4.0,37.16,EUR,,mobile,49.99
2525,2298,2024-07-25 02:22:43,completed,express,4.32,4.72,36.68,494.72,GBP,,web,458.44
2526,4584,2025-08-03 23:30:32,shipped,standard,5.13,-5.0,6.5,97.88,GBP,SPRING15,marketplace,81.25
2527,1200,2024-02-03 23:15:18,pending,pickup,7.68,7.52,6.66,90.04,USD,,web,83.22
2528,4084,2023-07-07 05:56:51,completed,express,18.22,24.82,14.32,186.73,GBP,,mobile,179.01
2529,1956,2023-12-14 06:28:27,completed,express,3.13,4.09,4.26,56.51,GBP,WELCOME10,web,53.21
2530,3205,2023-11-19 01:05:29,completed,express,11.08,-5.0,8.28,107.11,MAD,WELCOME10,mobile,82.75
2531,1604,2025-03-09 13:51:58,completed,express,4.5,-5.0,7.58,111.88,GBP,,web,94.80000000000001
2532,1460,2024-04-14 16:42:24,completed,standard,8.59,-5.0,33.76,469.36,USD,FREESHIP,web,422.01
2533,4429,2025-07-12 05:34:28,completed,standard,9.82,12.36,4.56,59.05,USD,,marketplace,57.03
2534,3321,2025-06-04 03:16:54,pending,express,5.07,17.81,21.73,280.63,USD,,web,271.64
2535,3607,2024-04-14 08:38:23,completed,standard,2.87,25.69,6.92,70.65,USD,,web,86.55
2536,1729,2023-08-18 05:26:21,completed,standard,2.5,0.15,12.66,173.31,USD,WELCOME10,marketplace,158.3
2537,1358,2024-03-24 00:23:51,completed,standard,2.29,34.61,7.47,68.51,USD,,web,93.35999999999999
2538,1689,2023-08-03 07:35:22,completed,pickup,16.0,10.44,17.52,242.05,USD,,mobile,218.97
2539,2307,2025-06-10 15:50:05,completed,standard,7.72,7.62,11.81,159.49,EUR,FREESHIP,mobile,147.57999999999998
2540,732,2025-08-05 19:29:02,completed,standard,7.71,-2.01,1.09,24.48,EUR,WELCOME10,web,13.670000000000002
2541,4476,2025-04-15 12:40:52,completed,standard,7.43,2.22,27.16,371.91,EUR,WELCOME10,web,339.53999999999996
2542,2099,2025-01-05 13:17:06,completed,standard,7.84,2.43,12.41,172.96,USD,WELCOME10,mobile,155.14000000000001
2543,612,2024-02-29 01:27:09,completed,pickup,12.35,4.93,16.74,233.35,GBP,SPRING15,web,209.19
2544,2654,2025-06-04 16:55:23,completed,standard,4.95,3.89,15.25,206.9,USD,WELCOME10,marketplace,190.59
2545,362,2023-07-25 20:44:26,completed,standard,7.28,3.18,17.4,239.06,USD,,web,217.56
2546,3017,2024-10-21 17:18:26,completed,standard,3.18,-5.0,20.09,229.22,MAD,,marketplace,200.95
2547,266,2024-04-29 07:32:24,completed,standard,7.95,1.63,4.68,69.54,EUR,,web,58.54
2548,3393,2023-01-27 21:25:08,shipped,standard,2.52,3.75,0.69,8.11,USD,WELCOME10,web,8.65
2549,588,2024-09-21 12:49:12,completed,express,19.07,14.09,20.7,284.4,USD,,web,258.71999999999997
2550,4760,2023-08-22 07:57:49,completed,standard,4.41,22.28,1.82,6.76,EUR,,marketplace,22.81
2551,1636,2024-03-13 04:15:50,completed,pickup,1.57,37.8,21.27,250.88,USD,,web,265.84
